"activity","subjectId","tBodyAcc_mean_X","tBodyAcc_mean_Y","tBodyAcc_mean_Z","tGravityAcc_mean_X","tGravityAcc_mean_Y","tGravityAcc_mean_Z","tBodyAccJerk_mean_X","tBodyAccJerk_mean_Y","tBodyAccJerk_mean_Z","tBodyGyro_mean_X","tBodyGyro_mean_Y","tBodyGyro_mean_Z","tBodyGyroJerk_mean_X","tBodyGyroJerk_mean_Y","tBodyGyroJerk_mean_Z","tBodyAccMag_mean","tGravityAccMag_mean","tBodyAccJerkMag_mean","tBodyGyroMag_mean","tBodyGyroJerkMag_mean","fBodyAcc_mean_X","fBodyAcc_mean_Y","fBodyAcc_mean_Z","fBodyAcc_meanFreq_X","fBodyAcc_meanFreq_Y","fBodyAcc_meanFreq_Z","fBodyAccJerk_mean_X","fBodyAccJerk_mean_Y","fBodyAccJerk_mean_Z","fBodyAccJerk_meanFreq_X","fBodyAccJerk_meanFreq_Y","fBodyAccJerk_meanFreq_Z","fBodyGyro_mean_X","fBodyGyro_mean_Y","fBodyGyro_mean_Z","fBodyGyro_meanFreq_X","fBodyGyro_meanFreq_Y","fBodyGyro_meanFreq_Z","fBodyAccMag_mean","fBodyAccMag_meanFreq","fBodyBodyAccJerkMag_mean","fBodyBodyAccJerkMag_meanFreq","fBodyBodyGyroMag_mean","fBodyBodyGyroMag_meanFreq","fBodyBodyGyroJerkMag_mean","fBodyBodyGyroJerkMag_meanFreq","tBodyAcc_std_X","tBodyAcc_std_Y","tBodyAcc_std_Z","tGravityAcc_std_X","tGravityAcc_std_Y","tGravityAcc_std_Z","tBodyAccJerk_std_X","tBodyAccJerk_std_Y","tBodyAccJerk_std_Z","tBodyGyro_std_X","tBodyGyro_std_Y","tBodyGyro_std_Z","tBodyGyroJerk_std_X","tBodyGyroJerk_std_Y","tBodyGyroJerk_std_Z","tBodyAccMag_std","tGravityAccMag_std","tBodyAccJerkMag_std","tBodyGyroMag_std","tBodyGyroJerkMag_std","fBodyAcc_std_X","fBodyAcc_std_Y","fBodyAcc_std_Z","fBodyAccJerk_std_X","fBodyAccJerk_std_Y","fBodyAccJerk_std_Z","fBodyGyro_std_X","fBodyGyro_std_Y","fBodyGyro_std_Z","fBodyAccMag_std","fBodyBodyAccJerkMag_std","fBodyBodyGyroMag_std","fBodyBodyGyroJerkMag_std"
"SITTING",12,-0.186372013,-0.13668191,0.142219572533333,0.0582963089404545,0.0988863816956522,0.09932652097,-0.599119189090909,-0.762288365,-0.810012950882353,-0.707516620542857,-0.734886820909091,-0.681776701374074,0.107468813863636,0.00416424685217391,0.0426161322625,0.06980863984,0.10720903104,-0.670274969916667,-0.581837248064516,0.15268064762381,0.0928503248208333,-0.0374521624347826,-0.0262456457307692,-0.570647364414286,-0.661431888985714,-0.44802396871875,-0.375936540615385,-0.246316938214286,-0.250158539821429,-0.709103038235294,-0.591731703657143,-0.666842812566667,-0.925548810277778,-0.902478378333333,-0.928330357777778,-0.719620749617647,-0.706061528676176,-0.651762013685714,-0.928307848888889,-0.9290720025,-0.915343206388889,-0.851584847777778,-0.780358145277778,-0.635377223764706,-0.477709966925926,-0.449137328678571,-0.0486905171402174,-0.123810913027273,-0.4890257882,0.0773275518583333,0.0747559648363636,0.139206650495833,-0.7682002474,-0.833726509111111,-0.756059421818182,-0.280939569339286,-0.213286177954545,0.408297495,0.0363956140916667,0.00166937010214286,-0.045153155375,0.0465812143043478,0.0870732579363636,-0.787532101818182,-0.603849396060606,0.110987486590909,-0.06824424592,-0.0536726632222222,-0.19247435018,-0.39836592137037,-0.44716390596875,-0.5809799296875,-0.906415431388889,-0.940394994444444,-0.921314069722222,-0.931198767222222,-0.926263296388889,-0.756509835583333,-0.299319418068966
"SITTING",13,-0.251535028878571,-0.029375043,-0.00701826323913043,-0.0052179757586207,-0.203130956407407,-0.196935013565217,-0.07197006025,-0.06034539625,-0.174982629176471,-0.16963952555,-0.318577644,-0.207911471047619,0.0695589552941177,-0.07947361569,-0.06758184038,-0.00810473326666666,0.0670085695,-0.165648451,-0.196446638429412,0.0214920169230769,0.0143330906533333,0.203142155933333,0.0659692808421053,0.0246010286333333,-0.06858806935,-0.143357110229412,-0.0758883323684211,-0.190562157166667,-0.154608250631579,-0.290699265526316,-0.260259750190476,-0.352955139565217,-0.5906283185,-0.406856832272727,-0.489598301545455,-0.5963536638,-0.53150325312,-0.6428209775,-0.466722355714286,-0.567559543347826,-0.601247105416667,-0.595693018625,-0.636415337727273,-0.5310143915,-0.51327037648,-0.651844998318182,-0.17945929922973,-0.1915387834775,-0.160550873303226,-0.0653912155204,-0.0146612761923077,-0.095115711762963,-0.382896211526316,-0.493041017888889,-0.45935056545,-0.222639266823529,-0.185442574052632,-0.120429597294118,-0.00146965898333334,-0.152059561777778,-0.0609201855647059,-0.080837228131579,-0.14823303,-0.137414058619048,-0.1892018519,0.145751977277778,0.127664081307692,0.0455068100952381,-0.0253405940529412,-0.150547787045455,-0.322002173963158,-0.3524340897,-0.464981646363636,-0.597895787652174,-0.545668479304348,-0.413093146521739,-0.539009426,-0.543463716604167,-0.573851913173913
"SITTING",14,-0.336247960533333,-0.2429968818,0.154792599829787,0.0592851784178571,-0.0113185463571429,0.01121154615,-0.802373598657143,-0.858891762222222,-0.866863166756757,-0.734652620818182,-0.5542799271,-0.330963608071429,-0.069404044462963,-0.0305177571304348,0.0942776432583333,0.00647567712173913,0.00222428553571429,-0.688643559454545,-0.709397853333333,0.0595532657347826,-0.054879218,-0.35836392162069,-0.467358564612903,-0.2743016133625,-0.304224032246154,-0.24420687262069,-0.661864788424242,-0.66040792828125,-0.643741089117647,-0.319699383769231,-0.126297012714815,-0.12429077196,-0.906972444864865,-0.91400706027027,-0.940394290540541,-0.546546548285714,-0.506157436939394,-0.425537986071429,-0.930023126486486,-0.930171531621622,-0.869383238648649,-0.834743645675676,-0.768385964138889,-0.521167484166667,-0.25187706959375,-0.657070442058823,0.00607838146444444,-0.120609322508696,-0.51033132376087,0.127990875592593,0.0604161938958333,0.00166031990000001,-0.851425194027027,-0.75467719054054,-0.699437739676471,-0.0816545134,0.161809094434783,0.313521493428571,0.0155940161241379,-0.14900851486129,-0.188977655545455,0.0717329805416667,-0.163522915769231,-0.520990368377143,-0.6383328046875,0.0907589000347826,-0.570166186923077,-0.477806490323529,-0.601191531454545,-0.750774955625,-0.665168626266667,-0.731951257583333,-0.921967656486486,-0.896571328378378,-0.909098134594595,-0.912402223783784,-0.890431915405405,-0.783223779459459,-0.319763608714286
"SITTING",15,-0.45526013144,-0.452836968045455,0.021094194745098,-0.0370640072727273,-0.17195834892,0.110362229793103,-0.3964445279375,-0.463131048934375,-0.447278074033333,-0.2297589552,-0.29462846236,-0.206467953173913,0.04506082355,-0.0166659379388889,0.13051545275,-0.211312746583333,-0.115948429,-0.352868656551724,-0.365239293730769,0.021901727788,0.00451414111111111,0.065430243,-0.0693710507,-0.182313111015385,-0.302974416,-0.162420552391304,-0.289162040886957,-0.185336177052632,0.0534408828571429,-0.304442575072,-0.233349476904762,-0.206834506284615,-0.63680914925,-0.680398765148148,-0.61319285962963,-0.547586572,-0.592482834787333,-0.63394714,-0.68704699792,-0.724117446666667,-0.550865645259259,-0.437406635464286,-0.403737553461538,-0.495577524827586,-0.461086870190476,-0.41710037804,-0.156479335873469,-0.20610778315098,-0.152829122495,-0.0624503947297297,-0.210609675178571,-0.0460254701851852,-0.475114679606061,-0.6134617546875,-0.536022017214286,-0.113729032027778,0.165738494238889,0.180839743473684,0.152845518833333,0.0356312531904762,-0.0186483036666667,-0.159097952988235,-0.0240952542105263,-0.467098055181818,-0.4348745348,-0.0130673882777778,0.0107682975789474,0.0871306432222222,-0.0203088417023809,0.0133821586842105,0.0229485708,-0.04974521588,-0.572868767966667,-0.622357869642857,-0.688139833846154,-0.499514133214286,-0.570047712535714,-0.419998371,-0.304331378729167
"SITTING",16,-0.307569612222222,-0.254974334076923,0.182447300266667,-0.0278700513444444,-0.0687018862425,-0.0916332624852941,-0.817177557642857,-0.675898329534884,-0.681306822142857,-0.606281211138409,-0.586938564842105,-0.197253561333333,0.0572121630644444,0.025917729583871,0.0842994818322581,-0.00359225120689655,0.228120264037037,-0.728184719581395,-0.731933507173913,0.01184542403125,0.0603974688241379,-0.0585357211918919,-0.208869691048148,-0.678704626409091,-0.618792285029412,-0.387961996478571,-0.430384341261905,-0.535167617380556,-0.507855144418605,-0.542390090225,-0.377274946641026,-0.374709700181818,-0.849849271042553,-0.868391586,-0.872345079108696,-0.821894019782609,-0.692967498659574,-0.635451994776744,-0.827351575541667,-0.816157795791667,-0.878521243333333,-0.91824280877551,-0.924319365625,-0.524495980664286,-0.354468804588235,-0.650439434200417,-0.0767109852509091,-0.132401939333333,-0.702316695594915,0.0704829504,0.0305304860789474,0.0509406753425,-0.610388405817391,-0.734742828372093,-0.620483942682927,0.367104572510714,0.4778343496,0.30604198625,0.100916611714286,-0.0254447691236842,-0.07303905698,-0.0287826516756757,0.0970657929222222,-0.717381523023256,-0.745020795916667,-0.0134173404375,-0.0935989642691429,-0.225675911259524,-0.40886445731875,-0.606563053697674,-0.679127293978261,-0.73503011873913,-0.850164912083333,-0.900522759170213,-0.858683019229167,-0.934997235,-0.835904521395833,-0.859805958877551,-0.302644089397436
"SITTING",17,-0.388791089533333,-0.259621810411765,0.08907872954,0.16012640516,0.064642226756,-0.0368931042434783,-0.814551484564103,-0.778579577857143,-0.863616584976744,-0.647140959619048,-0.654774168333333,-0.335202844578947,0.0160106034444444,0.0196848228178571,0.0429169470003571,0.0717326420166667,-0.0864171561818182,-0.772531244388889,-0.775327761351351,0.07872940184,-0.016493132446875,-0.150575556678571,-0.158477973459459,-0.590880320476471,-0.321421604972222,-0.254124433483871,-0.477274572675676,-0.583862665449487,-0.657643078769231,-0.4822133018,-0.401774618580645,-0.203716371714286,-0.939694483863636,-0.920073472954545,-0.8813021025,-0.669630833025,-0.576502543571429,-0.601721129540541,-0.942700549772727,-0.934501303863636,-0.909834955681818,-0.864758395023256,-0.827820390886364,-0.48060519374359,-0.482195778815789,-0.77491010995,-0.118528767101786,-0.180873290129825,-0.557259205784746,0.248024869130435,0.0577039777297297,-0.0711256651071429,-0.893040943095238,-0.661037773571429,-0.721270167513513,-0.352297107290323,-0.0298643009375,0.193883832956522,0.020960924,-0.0339548002692308,0.0235762836,-0.142489450134615,-0.05742364745,-0.582419530948718,-0.560650995121951,0.274038504428571,-0.299090796564865,-0.38566670364375,-0.3459645170625,-0.659219541615385,-0.658345675341463,-0.731899663128205,-0.892839980909091,-0.913915631818182,-0.912412250909091,-0.938683124318182,-0.936990847045455,-0.83972239,-0.469340252692308
"SITTING",18,-0.1867508273,-0.07609241875,0.305488075921569,0.0336650876857143,0.0462748221083333,0.111844508439286,-0.832823190714286,-0.905148536190476,-0.830859778204762,-0.63962350974359,-0.638156651540741,-0.0507480497757576,-0.130083488385294,-0.0970475994090909,-0.146926581758065,-0.0354074859,-0.234413832185185,-0.581226442051282,-0.675324183428571,0.0413692090740741,-0.343051409744444,-0.227183734487179,-0.5015677914375,-0.432074574676316,-0.479279874939394,-0.369075148657895,-0.642872847184211,-0.612328296875,-0.756348749166667,-0.504501519901944,-0.426850644115385,-0.461563663257143,-0.919637108837209,-0.923412359069767,-0.931447923953488,-0.545051310525,-0.545809940926829,-0.538040001463415,-0.919034958604651,-0.904712332325581,-0.910388967906977,-0.694680360930233,-0.628749563534884,-0.554762587281081,-0.520494618243243,-0.76863792055,-0.0319628486659574,-0.084665728664,-0.563466084653846,-0.00736713392307692,0.0211945436666667,-0.00326357138666667,-0.86606029075,-0.645752519555263,-0.529430124545455,-0.31470453188,0.114292613333333,0.0316850224,-0.0593752668582759,-0.132261273702703,-0.260885225742857,0.0532124687037037,0.0623217373214286,-0.589583893428571,-0.712318713947368,0.0356997975555556,-0.448870527735294,-0.538559348545455,-0.507435091897436,-0.672068817125,-0.713286997444444,-0.633641031016216,-0.929068710697674,-0.93494174,-0.929030823488372,-0.873708419534884,-0.865267761697674,-0.61745503025,-0.507741008605263
"SITTING",19,-0.3625999676,-0.29031093650625,0.146160360588235,0.122839586969697,0.0621056936764706,0.0891038080705882,-0.693530192,-0.822305387142857,-0.749578549,-0.758151113733333,-0.63495587372093,-0.414982419411765,-0.00305835924138889,-0.00488822651515152,-0.056908072153913,-0.041351503,-0.175667304621951,-0.597652564594737,-0.699038781647083,0.0188078638285714,-0.261627076783784,-0.4065012678025,-0.467271688588095,-0.369147241285952,-0.382685048333333,-0.364892336217391,-0.506953726,-0.572684873906977,-0.571531427489796,-0.329369213866667,-0.371321909151515,-0.204803345626829,-0.899577952884615,-0.913413434038462,-0.934174959411765,-0.593771581122449,-0.5379913135,-0.489498779734783,-0.918066495192308,-0.927433093461538,-0.867974149607843,-0.716883619311765,-0.631577626625,-0.434700926262222,-0.468036255636364,-0.794451991810204,-0.0816775316224138,-0.0536778673359375,-0.571950876754098,0.0222611561468571,0.0172096863428571,-0.00423847982105263,-0.7116035446,-0.609971765416667,-0.631164277804878,0.0476911487878788,0.15405988875,0.352649299642857,-0.164854079692308,-0.190635096526136,-0.335152779235897,-0.0426814904722222,-0.194899045880851,-0.19038010074359,-0.5449242414,0.0249396104827586,-0.505338360142857,-0.549815351727273,-0.560030135477273,-0.663960813784898,-0.670853776625,-0.65504870453,-0.896959174807692,-0.909065357254902,-0.908642823846154,-0.930034406346154,-0.813355339057692,-0.613457746903061,-0.571447469136364
"SITTING",20,0.0310447175294118,-0.00414886888235294,0.172173422296296,0.0244028356666667,0.0511752739206897,0.0585258271481481,-0.896233358421053,-0.811428215384615,-0.832591152368421,-0.415019446445161,-0.153698857785714,-0.022181703944,-0.146426822309091,-0.137627741086957,-0.0665184767015625,0.124277398907143,-0.113809513796875,-0.507710717506061,-0.6434083334375,0.152620265285714,-0.0194969526791667,-0.106643761032258,-0.256794460551724,-0.2999942688125,-0.23634348115625,-0.17387858530303,-0.45237220921875,-0.38273284175,-0.363871587852941,-0.435837844555556,-0.206597548325714,-0.228318565992308,-0.91041464375,-0.8561978045,-0.873206216,-0.526721495378378,-0.435644542257143,-0.4994912108,-0.86299279275,-0.89004976975,-0.84381629,-0.685086249725,-0.683023344736842,-0.362321856393939,-0.340294008129032,-0.437344358117647,-0.120188381136735,-0.120285647518868,-0.362203118101373,0.0231796831538462,-0.0355576294545455,-0.107297515486957,-0.663036980606061,-0.483600916032258,-0.371846620354839,0.230653776418519,-0.06903385376,0.0718249851851852,-0.145801872289286,-0.128893697321212,-0.181333035892857,-0.0797157238266667,-0.0904769945483871,-0.298375474735294,-0.422777067594595,0.19200937912,-0.285992749451613,-0.386255324941176,-0.4371236453125,-0.558478638341177,-0.449537882794118,-0.376441459819444,-0.86829129275,-0.88968617175,-0.86659927525,-0.86054929825,-0.798307009025,-0.6274662805,-0.254641961882353
"SITTING",21,-0.459421104791667,-0.306003440285714,0.108099001525,-0.0530856377116279,-0.0495123033390244,-0.0406676687209302,-0.629005663933333,-0.50451582526087,-0.584017902978723,-0.606489342822642,-0.576018215909091,-0.299526100208333,-0.0468109878780488,-0.012484206221875,0.0161770151846154,0.138998782765385,-0.01738973924375,-0.597272765569565,-0.708029349565217,-0.019582450965625,-0.102761074078947,-0.1507532347625,-0.255242643243902,-0.306879017956522,-0.336446496096098,-0.260693966795455,-0.59349466185168,-0.663322248715217,-0.588543938163265,-0.302811632684444,-0.409956240752083,-0.394715307653061,-0.854353313411765,-0.81454842,-0.795707560849091,-0.610787535489362,-0.545333382790196,-0.494083655627451,-0.853633290925926,-0.884836461018182,-0.913292640545455,-0.834999929074074,-0.774284,-0.609672170198039,-0.638545990204082,-0.76634280208,-0.162594617607237,-0.2114473026125,-0.541171804058823,-0.0175538566511628,-0.0504116113,-0.0894861971125,-0.607437831176471,-0.661382353529412,-0.632082960266667,-0.358694966,-0.0655644702045455,-0.179912546631579,-0.0388341984390244,-0.0451758400035714,-0.0831451656611111,0.0605585497045455,-0.0816161075531915,-0.490288404451064,-0.516116505576923,0.01465078335,-0.336001635761538,-0.347161343740909,-0.444835738243182,-0.659555731777778,-0.605239605854167,-0.713047686446808,-0.893674446792453,-0.840039133851852,-0.882265127636364,-0.838261399807692,-0.914740529636364,-0.736352007454545,-0.591237995755769
"SITTING",22,-0.456074584315789,-0.445686851,0.038634621362069,0.0725236977727273,0.0632730405875,0.00775164126111111,-0.552600253067647,-0.635825002555556,-0.732639338447368,-0.625550824685714,-0.5855949391,-0.319479544451613,0.0340878511111111,-0.000137818396000001,-0.0624685360555556,0.000641188340000002,-0.0159775784034483,-0.458826825157895,-0.5459951445,-0.0777324664545455,-0.0444884443545455,-0.0589429286129032,-0.20758388,-0.4128852218375,-0.405059913611111,-0.503954605257143,-0.623115596621622,-0.567665499952778,-0.592725376472222,-0.430942104055882,-0.465082037341667,-0.468441273258065,-0.771007065128205,-0.828302134358974,-0.83343651,-0.578716221222222,-0.545621013235294,-0.45117254134375,-0.820912657,-0.854947997179487,-0.85451560275,-0.824413105128205,-0.783588605135135,-0.421025769426471,-0.510560726061111,-0.605938799470588,-0.177954047988889,-0.1272997168256,-0.472035292469388,0.173035193366667,-0.0773687149416667,0.170753540478261,-0.750533487631579,-0.723443384242424,-0.590705618854444,-0.391558649580645,-0.29618872,-0.230829381407407,-0.0629178460333333,-0.0986425406733333,-0.132767315753571,-0.199054064468621,-0.125389551466667,-0.626018660137931,-0.464384572702703,0.0928236636,-0.143338844193548,-0.337435285285714,-0.33095931048125,-0.597890410972222,-0.622680719060606,-0.564468298333333,-0.820651260512821,-0.80251602495,-0.882746861025641,-0.82708963505,-0.913907686923077,-0.658500998,-0.613486792121212
"SITTING",23,-0.263269213333333,-0.326364184727273,0.119711076983051,0.121081305333333,0.1367346295625,-0.0906337246416667,-0.664035723666667,-0.751600873171429,-0.748730762583333,-0.430045802548387,-0.201843764545455,-0.355888667,0.0473500385155172,-0.1525048468,-0.131969938373333,-0.0601746076375,-0.0708504178333333,-0.427512984055556,-0.551358040085714,0.113387572989655,-0.150377371814815,-0.10111576626087,-0.0838242353774194,-0.17405519669697,-0.39188946275,-0.502015047142857,-0.336552078387097,-0.39058483403125,-0.443998204103448,-0.336074701727273,-0.36146527292,-0.16788132228125,-0.860100357179487,-0.874836263076923,-0.870383151282051,-0.652904509210526,-0.678297637065714,-0.595768015820513,-0.862561806666667,-0.925242723846154,-0.831750049487179,-0.640586417923077,-0.661165214230769,-0.584910726583333,-0.50067752437931,-0.638112074117647,-0.0584360933210526,-0.141413377159677,-0.4302374372,0.064516513826087,0.0052736909375,-0.186180649225926,-0.747477706777778,-0.72360930972973,-0.610797957272727,0.107701080869565,0.0493117077142857,-0.109234376782609,-0.284442303581818,-0.3560931828,-0.3549977436,-0.0129787361923077,0.00966400234482758,-0.532388960322581,-0.585243239566667,0.077048818628,-0.19805323102,-0.139911435857143,-0.122776047142857,-0.356689124363636,-0.345417255871429,-0.499492665862069,-0.880133369487179,-0.847536627435897,-0.867672414358974,-0.843525211794872,-0.835982365897436,-0.742053106052632,-0.366232676666667
"SITTING",24,-0.421926773333333,-0.193742252857143,0.222825183538462,0.126270761767879,0.0238820500313333,0.0263801421791667,-0.63499050825,-0.748957689622642,-0.802532468035714,-0.867023044252941,-0.743647054042553,-0.553021947465116,0.207058168085,0.131539957364286,0.0126199998558824,-0.050064939240625,0.0721063458139535,-0.78568719008,-0.593851262705882,-0.0431406705088235,-0.145972022538462,-0.211687201076923,-0.258955736347,-0.61500292144898,-0.571890815085106,-0.63177940748,-0.731975724244898,-0.63893988677551,-0.621773588746809,-0.647770264541304,-0.53073508000625,-0.550588721085106,-0.974950979649123,-0.96296193245614,-0.959203059824561,-0.666770702472727,-0.748230986326087,-0.572922185372,-0.953864912105263,-0.942287292280702,-0.953716761578947,-0.923282920526316,-0.905807829824561,-0.554253131254902,-0.596880093529792,-0.760493173307692,-0.06600165687,-0.127106121598438,-0.858721123709677,0.144852064933333,0.0360930686486486,0.0565631319714286,-0.840693813636364,-0.742982832071429,-0.791701776530612,-0.316031359534884,-0.229028039805556,0.232785217558824,0.0479751260541538,-0.0108428044138889,0.00304969169230769,0.0400644979435897,-0.0365030984210526,-0.66350422436,-0.672676427018868,0.0498000230289474,-0.352722536976744,-0.46645623644186,-0.455182143644444,-0.605640247981482,-0.720407000622642,-0.732209259134615,-0.952034725789474,-0.949859483912281,-0.955132924035088,-0.972294333333333,-0.936241368947368,-0.835900910263158,-0.54917288384375
"SITTING",25,-0.28424439247619,-0.353460759058824,0.0822089426,0.111849118409091,0.0477546884827586,-0.0455698179130435,-0.754521002820513,-0.896040592368421,-0.8102364865,-0.65911684136,-0.733545436764706,-0.474022240742857,-0.0530251517,-0.0400138218518519,0.0295808816769231,-0.0218619664,0.0165586870846154,-0.732409538717949,-0.858609341666667,0.146352393163158,0.0441898982413793,-0.081979491137931,-0.136783777865517,-0.450011614774194,-0.454370477516129,-0.356645437029412,-0.397186609181818,-0.568663579552778,-0.567322677888889,-0.575587887853333,-0.39146947174375,-0.388736736470588,-0.91548204655,-0.92575727275,-0.9082879805,-0.737800102052632,-0.647894678918919,-0.623389048228571,-0.94076607825,-0.94340995825,-0.94549761925,-0.874483105,-0.863173915,-0.656079609114286,-0.449239570030303,-0.68699662130303,-0.147320105731373,-0.132406257603774,-0.597166141191489,0.0757048701304348,0.112641915107143,-0.051472355062069,-0.881618418157895,-0.707375987054054,-0.679272533794118,-0.347360818,0.168088465,0.0841948052173913,-0.0417897031866667,-0.040779749628,-0.0350610287586207,0.0200627637331034,-0.0807426121111111,-0.764096718978378,-0.748913664,0.25877107324,-0.210302916904933,-0.281462530771429,-0.351556555628571,-0.567166681257143,-0.63392261230303,-0.634176415777778,-0.950184087,-0.93608283775,-0.941418179,-0.93742017575,-0.96287240775,-0.849840962,-0.340474975806452
"SITTING",26,-0.0952208366666667,-0.0895968029375,0.13785521915493,-0.0224642741714286,0.0751047430333333,0.0880957646857143,-0.669983618235294,-0.74641282509434,-0.893029002777778,-0.749930066470588,-0.711264657959184,-0.694796797826087,0.0711822244722222,-0.0183876527948718,-0.0569961541025641,-0.0076035401125,-0.0741141399341463,-0.758242681,-0.798387916595745,0.0282894682413793,-0.0753900930488889,-0.108710706251026,-0.235999307936667,-0.491793353658537,-0.36347405597619,-0.283841823495556,-0.525473663086957,-0.557766670571429,-0.572935590695652,-0.406400969429333,-0.39877288324122,-0.281350334334783,-0.921112521481481,-0.926938636851852,-0.940740024444444,-0.673156108461539,-0.6390939798,-0.583471948586957,-0.910443276111111,-0.934429906851852,-0.892642661111111,-0.770571269259259,-0.784893430740741,-0.48586017613913,-0.338986000738095,-0.614967030392157,-0.0553065155043548,-0.0811961996710145,-0.532159360365079,0.00740944620588235,0.0647713303131579,0.001033681,-0.89686908,-0.83805237762963,-0.76192395855102,-0.546862528368421,0.01218393403125,0.323263283612903,-0.0143222755305263,-0.0530466256976744,-0.114682336928009,0.0116912496666667,-0.0902970149428571,-0.677543470204082,-0.667690554117647,0.166368746787879,-0.319494820552174,-0.385151809866667,-0.46885684693125,-0.5433709075,-0.570485802125,-0.646483895847917,-0.943383264814815,-0.938826530740741,-0.947731956481481,-0.925724789444444,-0.891691119814815,-0.765526229444444,-0.291837488156522
"SITTING",27,-0.3558221054,-0.118132708294118,0.134819420238806,0.0993915884324324,0.081882904675,0.0499465816486486,-0.461887414444444,-0.592184934294118,-0.539165285754717,-0.54688296475,-0.163125572525581,-0.0215917293142857,0.0868346487820513,-0.0118274378102564,0.116309337552632,0.0714251904944444,-0.0619497191436111,-0.529896102510811,-0.555551430860465,0.0234117521034483,-0.110816637234615,-0.0146201019257143,-0.237140745702857,-0.2868513592,-0.218051253039394,-0.173185483663158,-0.491495979638889,-0.496161231675,-0.5520194933,-0.227598046264706,-0.183609127973684,-0.333925475721212,-0.725826005428571,-0.684737544113636,-0.734078903209302,-0.470959177162162,-0.340469967731707,-0.376670973205128,-0.729492092232558,-0.732080013777778,-0.777272519581395,-0.7128826768,-0.693624290244444,-0.429944755697674,-0.473075076834634,-0.685385171292683,-0.120603907473232,-0.109376000823738,-0.480853907255172,0.0839900463714286,0.0366157255042553,-0.085328638690625,-0.593913265102041,-0.338476044145833,-0.370008739470588,0.129871070347826,0.163132360642857,0.365585555335897,0.0223850073953488,-0.00204914171470588,-0.0262872497173913,0.0945812877441176,-0.000601460305555559,-0.32608847305,-0.492909454278571,0.0366020096184211,-0.270477087363636,-0.335451378,-0.451535604416667,-0.599493273065366,-0.53935684097561,-0.611502828615385,-0.706697673409091,-0.772670288,-0.678984527884091,-0.743917838931818,-0.716579112866667,-0.7077534424,-0.465055197590909
"SITTING",28,-0.30117918,-0.210600095555556,0.225576480104478,0.15341360744186,-0.0302616160410256,0.0586440213314286,-0.895432768135593,-0.805426352459016,-0.786666477966102,-0.782282724423077,-0.573864736444444,-0.0974816401111111,-0.00498965935833333,-0.00441217512765958,-0.14969021925,-0.00872352965,-0.24210648387234,-0.478194331333333,-0.73128080615,0.0430021438953488,-0.460158857209615,-0.546536010188679,-0.637665932339286,-0.5967934061,-0.546754401433962,-0.613768386927273,-0.76678469065,-0.887961199482759,-0.869086745866667,-0.4340695874375,-0.327441630906,-0.47188492872,-0.975569893442623,-0.978283941147541,-0.976450550491803,-0.555929149811321,-0.528266527826923,-0.52170595644566,-0.972487402295082,-0.974735114262295,-0.932592452622951,-0.770639680377049,-0.73491999320339,-0.623345861625926,-0.66667459478,-0.849939442745455,-0.030505490428125,-0.117187865886154,-0.884911595770313,0.0735127856581395,0.00277226725365854,0.0306709400275,-0.73599115547541,-0.7478571826,-0.375807585659091,0.461850591176471,0.620595744545455,0.58189001075,-0.0609655498826923,-0.230267512285111,-0.211621957222222,-0.0654340153065854,-0.192059341366667,-0.221519015227273,-0.667265409854545,-0.000797405497499998,-0.742277340096154,-0.660786153178571,-0.71765891609434,-0.886782705423729,-0.923381399224138,-0.889338271333333,-0.973344831803279,-0.98099723295082,-0.979444255737705,-0.981829299344262,-0.951103516557377,-0.7269401574,-0.644012429
"SITTING",29,-0.470957344785714,-0.21111457375,0.188489398518519,-0.160059048380645,0.0254964433641026,-0.052288892030303,-0.355407321121212,-0.551658118162162,-0.68977398674359,-0.651672750540541,-0.715205549647059,-0.51899713769697,0.095215608330303,-0.0290729657709091,0.119857882807692,-0.0137596468461538,0.0014907722,-0.6947145404,-0.58611682775,-0.0336203276774194,-0.0434706785,-0.164102274,-0.2373696894,-0.447123440133333,-0.386973600722222,-0.407679755472222,-0.316417356,-0.427768907205,-0.577682552435897,-0.453882790297297,-0.389065254030303,-0.244269886588571,-0.8701181005,-0.79479118547619,-0.837120423170732,-0.602440323615385,-0.58992232175,-0.576686619119048,-0.700258215853659,-0.81387308902439,-0.837555198119048,-0.819844569469048,-0.735822137190476,-0.569924787105263,-0.585801309027027,-0.772220184390244,-0.086857813070451,-0.195921566787222,-0.629861210331915,-0.00842211747297297,-0.104672046,0.0403454540465116,-0.80163183025641,-0.797822473157895,-0.718255005853659,-0.375751347925926,0.0858360426896552,0.165603741491667,-0.0131375811293548,-0.0287455360821429,-0.00619205771875,-0.0219967260645161,0.0777645068965517,-0.541550676511765,-0.716020849459459,-0.0120573420988462,-0.21131374769697,-0.368069093931034,-0.321715003272727,-0.6248866497,-0.7282454531325,-0.710946413658537,-0.8274274985,-0.801898280243902,-0.817315445075,-0.816078460461538,-0.860434654285714,-0.711729952536585,-0.589820645240513
